household ID,District,village #,distvil,Longitude,Latitude,Decisions,Disputes,Protection,Rules,Poppies,Education_level,Group_cooperation,Household_size,Village_size,Healthcare_none,Healthcare_hospital,Healthcare_clinic,Healthcare_doctor,Healthcare_treatment,Healthcare_24hr,School_attendance,Hours_to_water,Electricity,Shura,Shura_role,Livestock,Land,Shura_attendance,Shura_membership,Shura_happiness,Shura_female,Shura_separatefemale,Hoququi_dispute,Money_proxy,Insecurity,Illness,FoodPrice_increase,FarmGatePrice_increase,DrinkWater_decrease,ManyRefugees,EmploymentLoss,Salary_decrease,Loss_house,Loss_livestock,Loss_other,Bicycle,Motorcycle,Car,Connections,Power,AgricultureOutput_decrease,Television,vehicle,Property,Economic_wellness
2415003008,CHISTI_SHARIF,30,CHISTI_SHARIF-30,63.73839,34.34108,Malik,Malik,Declined,Malik,0,1,Yes,10,100,0,0,1,0,District,Yes,Increased,0,No,Shared,Declined,No,No,NO,NO,Neutral_Unhappy,YES,YES,YES_resolved,YES,?,YES,YES,?,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,?,YES,0,0,1
2415003009,CHISTI_SHARIF,30,CHISTI_SHARIF-30,63.73758,34.34371,Government,Priest,Declined,Malik,0,2,Yes,19,100,0,0,0,1,District,Yes,Increased,0,No,Shared,Declined,No,No,NO,NO,Happy,NO,YES,YES_resolved,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,3,Decentral,YES,YES,1,0,1
2415003010,CHISTI_SHARIF,30,CHISTI_SHARIF-30,63.7401,34.34394,Malik,Government,Malik,Malik,0,1,Yes,7,66,0,1,1,0,District,No,Same,0,Yes,?,Declined,Yes,Own,NO,NO,Happy,YES,YES,YES_resolved,?,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,2,Central,NO,YES,1,1,0
2415003101,CHISTI_SHARIF,31,CHISTI_SHARIF-31,63.7368,34.33832,Shopkeeper,Other,Declined,Patriarch,0,1,Yes,13,40,0,0,1,0,District,Yes,Increased,0,No,Shared,Disputes,Yes,Own,NO,NO,Happy,NO,YES,?,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,YES,0,1,1
2415003102,CHISTI_SHARIF,31,CHISTI_SHARIF-31,63.73599,34.33817,Patriarch,Patriarch,Declined,Patriarch,0,2,Yes,6,50,0,0,1,0,District,Yes,Increased,0,Yes,Shared,Disputes,No,No,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,YES,0,0,1
2415003103,CHISTI_SHARIF,31,CHISTI_SHARIF-31,63.73573,34.33799,Shura_member,Shura_member,Declined,Shura_member,0,3,Yes,25,60,0,0,1,0,District,Yes,Increased,1,No,Shared,Disputes,Yes,Own,NO,NO,Neutral_Unhappy,NO,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,1,Central,YES,YES,1,1,1
2415003104,CHISTI_SHARIF,31,CHISTI_SHARIF-31,63.73563,34.33757,Shura_member,Shura_member,Declined,Shura_member,0,1,Yes,10,60,0,0,1,0,District,Yes,Same,1,No,Shared,Disputes,No,Own,NO,NO,Happy,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,1,Central,YES,YES,1,0,0
2415003105,CHISTI_SHARIF,31,CHISTI_SHARIF-31,63.7356,34.33734,Shura_member,Shura_member,Declined,Shura_member,0,1,Yes,11,60,0,0,1,0,District,Yes,Increased,1,No,Shared,Disputes,No,Own,NO,NO,Happy,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,1,Central,YES,YES,1,0,1
2415003106,CHISTI_SHARIF,31,CHISTI_SHARIF-31,63.73599,34.3367,Shura_member,Shura_member,Declined,Shura_member,0,3,Yes,8,65,0,0,1,0,District,Yes,Increased,1,No,Shared,Disputes,Yes,No,NO,NO,Neutral_Unhappy,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,NO,YES,0,0,1
2415003107,CHISTI_SHARIF,31,CHISTI_SHARIF-31,63.73392,34.33726,Shopkeeper,Shura_Head,Government,Patriarch,0,4,No,2,150,0,0,1,0,District,No,Increased,0,No,Shared,Disputes,No,No,YES,YES,Happy,YES,YES,?,YES,NO,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO,4,Decentral,NO,NO,1,0,0
2415003108,CHISTI_SHARIF,31,CHISTI_SHARIF-31,63.73452,34.33814,Shopkeeper,Declined,Government,Patriarch,0,1,Yes,3,?,0,0,1,0,District,No,?,1,No,Shared,Declined,No,No,Declined,Declined,Happy,YES,YES,?,YES,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,YES,0,0,0
2415003109,CHISTI_SHARIF,31,CHISTI_SHARIF-31,63.73575,34.34002,Shopkeeper,Government,Government,Patriarch,0,1,Yes,10,50,0,0,1,0,District,No,?,0,No,Shared,Disputes,No,No,NO,NO,Happy,YES,YES,?,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,3,Decentral,NO,YES,1,0,1
2415003110,CHISTI_SHARIF,31,CHISTI_SHARIF-31,63.73496,34.33775,Shopkeeper,Shura_Head,Government,Patriarch,0,1,Yes,8,60,0,0,1,0,District,No,?,0,No,Shared,Declined,No,No,Declined,Declined,Happy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,4,Decentral,NO,YES,0,0,0
2415003201,CHISTI_SHARIF,32,CHISTI_SHARIF-32,63.73362,34.33324,Other,Shura,Other,Mosque_Priest,0,1,Yes,2,70,0,0,0,0,District,Yes,?,0,No,Yes,Disputes,No,No,NO,NO,Happy,NO,YES,?,YES,NO,YES,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,?,NO,4,Decentral,NO,YES,0,0,0
2415003202,CHISTI_SHARIF,32,CHISTI_SHARIF-32,63.73512,34.33454,Other,Mosque_Priest,Government,Mosque_Priest,0,3,Yes,8,70,0,0,1,0,District,Yes,Increased,0,No,Yes,Nothing,No,No,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO,3,Decentral,NO,YES,1,0,0
2415003203,CHISTI_SHARIF,32,CHISTI_SHARIF-32,63.73514,34.33527,Patriarch,Shura,Government,Mosque_Priest,0,1,Yes,14,70,0,0,0,0,District,Yes,?,0,No,No,Disputes,Yes,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,4,Decentral,YES,YES,1,1,1
2415003204,CHISTI_SHARIF,32,CHISTI_SHARIF-32,63.73398,34.33473,Malik,Malik,Government,Shura,0,4,Yes,5,66,0,0,0,0,District,Yes,Increased,1,No,No,Other,No,?,YES,YES,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO,3,Decentral,NO,YES,1,0,0
2415003205,CHISTI_SHARIF,32,CHISTI_SHARIF-32,63.70936,34.33493,Patriarch,Patriarch,Government,Patriarch,0,1,Yes,9,60,0,0,1,0,District,Yes,Increased,1,No,No,Nothing,No,Own,YES,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,2,Central,YES,NO,0,0,1
2415003206,CHISTI_SHARIF,32,CHISTI_SHARIF-32,63.73389,34.33553,Other,Malik,Government,Malik,0,1,Yes,12,60,0,0,1,0,District,No,Increased,1,No,No,Nothing,No,No,YES,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,3,Decentral,YES,YES,1,0,1
2415003207,CHISTI_SHARIF,32,CHISTI_SHARIF-32,63.73322,34.33546,Other,Malik,Patriarch,Malik,0,1,Yes,2,55,0,0,1,0,District,No,Same,1,No,No,Nothing,No,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,0,1
2415003208,CHISTI_SHARIF,32,CHISTI_SHARIF-32,63.73365,34.33569,Patriarch,Malik,Declined,Patriarch,0,1,Yes,5,60,0,0,1,0,District,No,Same,1,No,No,Nothing,No,No,YES,NO,Happy,NO,YES,NO,YES,NO,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,0
2415003209,CHISTI_SHARIF,32,CHISTI_SHARIF-32,63.73366,34.33573,Shura_Head,Mosque_Priest,Declined,Malik,0,1,Yes,11,60,0,0,1,0,District,No,Increased,1,No,No,Nothing,No,Own,NO,YES,Happy,NO,NO,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,0,1
2415003210,CHISTI_SHARIF,32,CHISTI_SHARIF-32,63.73366,34.33573,Shura_Head,Malik,Declined,Declined,0,1,Yes,7,60,0,0,1,0,District,No,?,1,No,No,Nothing,No,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
2415003301,CHISTI_SHARIF,33,CHISTI_SHARIF-33,63.72982,34.32943,Malik,Malik,Other,Mosque_Priest,0,1,Yes,2,50,0,0,1,0,District,No,?,1,No,Yes,Declined,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,3,Decentral,YES,YES,1,1,1
2415003302,CHISTI_SHARIF,33,CHISTI_SHARIF-33,63.7297,34.32909,Patriarch,Government,Malik,Patriarch,0,2,Yes,12,30,0,1,1,0,District,No,Same,1,No,No,Declined,Yes,Own,Declined,Declined,Happy,?,?,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,4,Decentral,NO,NO,0,1,1
2415003303,CHISTI_SHARIF,33,CHISTI_SHARIF-33,63.72977,34.32927,Patriarch,Malik,Government,Mosque_Priest,0,1,Yes,2,25,0,0,1,0,District,No,Same,1,No,No,Nothing,No,No,YES,YES,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,4,Decentral,YES,NO,0,0,1
2415003304,CHISTI_SHARIF,33,CHISTI_SHARIF-33,63.73021,34.32869,Declined,Malik,Malik,Mosque_Priest,0,1,Yes,13,25,0,0,1,0,District,No,Increased,1,No,No,Nothing,No,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
2415003305,CHISTI_SHARIF,33,CHISTI_SHARIF-33,63.7299,34.32824,Patriarch,Malik,Malik,Malik,0,6,Yes,8,20,0,0,1,0,District,No,Increased,1,No,No,Nothing,No,No,YES,YES,Happy,NO,?,NO,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
2415003306,CHISTI_SHARIF,33,CHISTI_SHARIF-33,63.73069,34.32901,Malik,Malik,Declined,Malik,0,1,Yes,11,25,0,0,1,0,District,No,Increased,1,No,No,Nothing,No,No,NO,NO,Happy,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,NO,0,0,1
2415003307,CHISTI_SHARIF,33,CHISTI_SHARIF-33,63.72965,34.32914,Patriarch,Government,Malik,Patriarch,0,1,Yes,3,30,0,1,1,0,District,No,Same,0,Yes,No,Declined,?,Own,Declined,Declined,?,?,?,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,4,Decentral,NO,NO,0,0,1
2415003308,CHISTI_SHARIF,33,CHISTI_SHARIF-33,63.73001,34.32943,Malik,Patriarch,Malik,Malik,0,1,Yes,8,30,0,1,1,0,District,No,Increased,1,No,No,Declined,Yes,Own,Declined,Declined,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,2,Central,NO,YES,0,1,1
2415003309,CHISTI_SHARIF,33,CHISTI_SHARIF-33,63.72998,34.33046,Malik,Government,Malik,Malik,0,1,Yes,4,30,0,1,1,0,District,No,Increased,1,No,No,Declined,?,No,Declined,Declined,Neutral_Unhappy,YES,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,NO,0,0,1
2415003310,CHISTI_SHARIF,33,CHISTI_SHARIF-33,63.73016,34.32982,Malik,Malik,Government,Mosque_Priest,0,6,Yes,8,50,0,0,1,0,District,Yes,Increased,1,Yes,Yes,Disputes,No,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,0,1
2415003401,CHISTI_SHARIF,34,CHISTI_SHARIF-34,63.6858,34.34395,Shura_Head,Shura,Government,Shura,0,2,Yes,11,160,0,1,1,0,Village,Yes,Increased,0,No,No,Other,Yes,Own,YES,YES,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,1,1
2415003402,CHISTI_SHARIF,34,CHISTI_SHARIF-34,63.67818,34.36099,Shura_Head,Government,Shura_Head,Malik,0,1,No,7,?,0,1,1,0,District,No,Increased,0,Yes,Yes,Disputes,Yes,Own,NO,NO,Happy,YES,YES,YES_resolved,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,NO,0,1,1
2415003403,CHISTI_SHARIF,34,CHISTI_SHARIF-34,63.67318,34.3733,Malik,Government,Malik,Shura,0,1,No,4,150,0,1,1,0,District,No,Same,0,No,Yes,Declined,Yes,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,YES,0,0,1
2415003404,CHISTI_SHARIF,34,CHISTI_SHARIF-34,63.6752,34.35352,Malik,Government,Malik,Shura_Head,0,2,Yes,8,?,0,1,1,0,District,No,Increased,0,No,Yes,Disputes,Yes,Own,NO,NO,Happy,NO,NO,YES_resolved,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,NO,0,1,1
2415003405,CHISTI_SHARIF,34,CHISTI_SHARIF-34,63.67551,34.35389,Malik,Malik,Government,Religious_Scholar,0,1,Yes,8,?,0,0,1,0,District,No,Increased,1,No,Yes,Other,Yes,Own,NO,NO,Happy,NO,YES,YES_unresolved,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,3,Decentral,YES,YES,1,1,1
2415003406,CHISTI_SHARIF,34,CHISTI_SHARIF-34,63.673,34.34246,Malik,Malik,Government,Mosque_Priest,0,1,Yes,6,100,0,0,1,0,District,No,?,1,No,Yes,Nothing,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,1,1
2415003407,CHISTI_SHARIF,34,CHISTI_SHARIF-34,63.67513,34.35008,Patriarch,Malik,Declined,Patriarch,0,1,Yes,14,?,0,0,1,0,District,No,Same,0,No,No,Disputes,No,No,YES,YES,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
2415003408,CHISTI_SHARIF,34,CHISTI_SHARIF-34,63.6785,34.35975,Malik,Malik,Declined,Malik,0,1,Yes,12,?,0,0,1,0,District,No,Increased,1,No,No,Disputes,No,Own,YES,NO,Happy,NO,NO,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,1,Central,YES,NO,0,0,1
2415003409,CHISTI_SHARIF,34,CHISTI_SHARIF-34,63.47854,34.35992,Malik,Malik,Declined,Patriarch,0,1,Yes,8,?,0,0,1,0,District,No,Increased,1,No,No,Nothing,No,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,0,1
2415003410,CHISTI_SHARIF,34,CHISTI_SHARIF-34,63.67811,34.35939,Malik,Malik,Government,Religious_Scholar,0,1,Yes,3,100,0,0,1,0,District,No,?,0,Yes,Yes,Roads_Bridges,Yes,No,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,YES,YES,?,NO,NO,NO,NO,NO,NO,YES,NO,3,Decentral,YES,YES,1,0,1
2415003501,CHISTI_SHARIF,35,CHISTI_SHARIF-35,63.64562,34.34049,Farmer,Mosque_Priest,Declined,Mosque_Priest,0,6,Yes,6,40,0,0,0,1,Village,No,Decreased,0,No,Yes,Disputes,Yes,Own,NO,NO,Neutral_Unhappy,NO,YES,NO,YES,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,2,Central,YES,NO,1,1,1
2415003502,CHISTI_SHARIF,35,CHISTI_SHARIF-35,63.64569,34.34092,Farmer,Patriarch,Declined,Patriarch,0,1,Yes,5,40,0,0,1,0,District,?,Decreased,1,No,Yes,Nothing,No,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
2415003503,CHISTI_SHARIF,35,CHISTI_SHARIF-35,63.6461,34.33951,Patriarch,Patriarch,Declined,Patriarch,0,1,Yes,68,45,0,0,1,0,District,No,Decreased,0,No,Yes,Other,No,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,1,Central,YES,YES,1,0,0
2415003504,CHISTI_SHARIF,35,CHISTI_SHARIF-35,63.64486,34.33962,Patriarch,Patriarch,Declined,Patriarch,0,2,Yes,9,?,0,0,1,0,District,No,Decreased,0,No,Yes,Disputes,Yes,No,NO,NO,Neutral_Unhappy,NO,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,NO,1,Central,YES,NO,1,0,0
2415003505,CHISTI_SHARIF,35,CHISTI_SHARIF-35,63.64427,34.33981,Patriarch,Patriarch,Declined,Patriarch,0,3,Yes,6,42,0,0,1,0,District,No,Same,1,No,Yes,Morality_Religion,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,1,Central,YES,NO,1,1,0
2415003506,CHISTI_SHARIF,35,CHISTI_SHARIF-35,63.64655,34.34098,Patriarch,Patriarch,Declined,Patriarch,0,2,Yes,5,40,0,0,1,0,District,No,Same,0,No,Yes,Disputes,Yes,Own,YES,YES,Happy,NO,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,1,Central,YES,YES,1,1,0
2415003507,CHISTI_SHARIF,35,CHISTI_SHARIF-35,63.64791,34.34254,Malik,Declined,Government,Patriarch,0,1,Yes,7,45,0,0,1,0,District,No,Decreased,0,No,?,Nothing,Yes,No,Declined,NO,?,YES,YES,NO,YES,NO,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,NO,0,0,1
2415003508,CHISTI_SHARIF,35,CHISTI_SHARIF-35,63.64694,34.34192,Malik,Government,Government,Patriarch,0,1,Yes,8,95,0,0,1,0,District,No,Decreased,0,No,Yes,Nothing,No,Own,Declined,Declined,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,0,1
2415003509,CHISTI_SHARIF,35,CHISTI_SHARIF-35,63.64671,34.31077,Malik,Government,Government,Patriarch,0,4,Yes,66,45,0,0,1,0,District,No,Decreased,0,No,Yes,Declined,No,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,YES,0,0,0
2415003510,CHISTI_SHARIF,35,CHISTI_SHARIF-35,63.64696,34.34047,Malik,Patriarch,Government,Patriarch,0,2,Yes,11,47,0,0,1,0,District,No,Decreased,0,No,Yes,Morality_Religion,Yes,Own,YES,YES,Happy,YES,YES,NO,YES,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,3,Decentral,NO,YES,1,1,1
2415003601,CHISTI_SHARIF,36,CHISTI_SHARIF-36,63.6293,34.36548,Patriarch,Patriarch,Government,Mosque_Priest,0,1,Yes,13,180,0,0,1,0,District,No,Increased,1,No,No,Disputes,Yes,Own,YES,NO,Happy,NO,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,3,Decentral,NO,YES,1,1,1
2415003602,CHISTI_SHARIF,36,CHISTI_SHARIF-36,63.62999,34.36503,Patriarch,Shura,Government,Mosque_Priest,0,3,No,2,170,0,0,1,0,District,No,Increased,1,No,Yes,Disputes,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,?,NO,NO,NO,NO,NO,NO,NO,4,Decentral,NO,NO,0,1,0
2415003603,CHISTI_SHARIF,36,CHISTI_SHARIF-36,63.62917,34.36383,Patriarch,Patriarch,Government,Mosque_Priest,0,1,Yes,6,165,0,0,1,0,District,No,?,1,No,Yes,Nothing,No,No,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO,3,Decentral,NO,YES,1,0,0
2415003604,CHISTI_SHARIF,36,CHISTI_SHARIF-36,63.62946,34.36433,Patriarch,Patriarch,Government,Other,0,1,No,8,175,0,0,1,0,District,No,Increased,1,No,Yes,Nothing,Yes,Own,NO,NO,Happy,NO,YES,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,YES,0,1,1
2415003605,CHISTI_SHARIF,36,CHISTI_SHARIF-36,63.73014,34.32979,Patriarch,Malik,Declined,Mosque_Priest,0,1,Yes,10,160,0,0,1,0,District,No,Increased,1,No,No,Nothing,No,No,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,3,Decentral,YES,NO,1,0,1
2415003606,CHISTI_SHARIF,36,CHISTI_SHARIF-36,63.73014,34.32979,Patriarch,Malik,Declined,Patriarch,0,1,Yes,15,160,0,0,1,0,District,No,Increased,1,No,No,Nothing,No,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,0,1
2415003607,CHISTI_SHARIF,36,CHISTI_SHARIF-36,63.63096,34.36811,Patriarch,Mosque_Priest,Government,Patriarch,0,1,Yes,10,160,0,0,1,0,District,No,Increased,1,No,No,Nothing,No,Own,NO,NO,Happy,NO,NO,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,0,1
2415003608,CHISTI_SHARIF,36,CHISTI_SHARIF-36,63.63099,34.36803,Patriarch,Patriarch,Government,Mosque_Priest,0,1,Yes,6,160,0,0,1,0,District,No,Same,1,No,?,Nothing,No,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,4,Decentral,YES,NO,0,0,1
2415003609,CHISTI_SHARIF,36,CHISTI_SHARIF-36,63.63114,34.36673,Malik,Malik,Government,Mosque_Priest,0,1,Declined,6,160,0,0,1,0,District,No,Same,1,No,No,Nothing,Yes,No,YES,YES,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,YES,NO,0,0,1
2415003610,CHISTI_SHARIF,36,CHISTI_SHARIF-36,63.62976,34.3652,Patriarch,Patriarch,Government,Patriarch,0,1,Yes,5,160,0,0,1,0,District,No,Increased,1,No,No,Nothing,No,Own,NO,NO,Happy,YES,YES,NO,YES,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,3,Decentral,YES,NO,1,0,1
2415003701,CHISTI_SHARIF,37,CHISTI_SHARIF-37,63.61935,34.35297,Patriarch,Patriarch,Patriarch,Patriarch,0,1,Declined,7,30,0,1,1,0,District,No,Same,1,No,?,Declined,Yes,Own,Declined,Declined,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,1,Central,YES,YES,0,1,0
2415003702,CHISTI_SHARIF,37,CHISTI_SHARIF-37,63.6132,34.3523,Other,Government,Patriarch,Patriarch,0,2,Yes,6,40,0,1,1,0,Village,No,Same,0,No,?,Declined,Yes,Own,Declined,Declined,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,4,Decentral,NO,YES,0,1,1
2415003703,CHISTI_SHARIF,37,CHISTI_SHARIF-37,63.61207,34.35083,Patriarch,Patriarch,Malik,Patriarch,0,1,No,16,40,0,0,1,0,Village,No,Increased,0,No,Shared,Declined,Yes,Own,NO,NO,Neutral_Unhappy,NO,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,YES,0,1,1
2415003704,CHISTI_SHARIF,37,CHISTI_SHARIF-37,63.61267,34.3521,Patriarch,Patriarch,Patriarch,Patriarch,0,1,Yes,8,22,0,1,1,0,District,No,Increased,0,No,?,Declined,Yes,Own,Declined,Declined,Happy,YES,YES,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,2,Central,YES,NO,1,1,1
2415003705,CHISTI_SHARIF,37,CHISTI_SHARIF-37,63.61304,34.35191,Patriarch,Government,Government,Patriarch,0,1,No,7,50,0,0,1,0,Village,No,Same,0,No,?,Declined,?,No,Declined,Declined,Neutral_Unhappy,NO,NO,NO,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,NO,NO,0,0,1
2415003706,CHISTI_SHARIF,37,CHISTI_SHARIF-37,63.614,34.35312,Patriarch,Government,Government,Patriarch,0,1,Yes,4,?,0,1,1,0,District,No,Increased,1,No,?,Declined,No,No,Declined,Declined,Happy,YES,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,3,Decentral,NO,NO,0,0,1
2415003707,CHISTI_SHARIF,37,CHISTI_SHARIF-37,63.61463,34.3525,Farmer,Patriarch,Declined,Patriarch,0,1,Yes,12,30,0,0,1,0,District,No,Increased,1,No,Shared,Declined,No,No,NO,NO,Happy,YES,?,YES_resolved,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,2,Central,YES,NO,0,0,1
2415003708,CHISTI_SHARIF,37,CHISTI_SHARIF-37,63.61714,34.35085,Farmer,Patriarch,Declined,Patriarch,0,1,Yes,13,?,0,0,1,0,Village,No,Increased,1,No,Shared,Declined,No,Own,Declined,NO,Happy,NO,YES,?,YES,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,2,Central,NO,NO,1,0,1
